,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,,Ref Frequency,Temp,
1,21699936.86,24.5,,21699947.17,24.50,,21699928.21,24.50,,21699950.31,24.50,,21699926.00,24.50,,21699939.62,24.50,,21699953.66,24.25,,21699943.17,24.50,
795,21699937.45,37.5,0.027,21699947.34,37.25,0.008,21699929.03,37.25,0.038,21699949.02,37.25,-0.060,21699926.70,38.50,0.032,21699939.32,38.50,-0.014,21699952.54,38.50,-0.052,21699942.07,38.50,-0.050
796,21699937.53,36.75,0.031,21699947.26,36.75,0.004,21699928.99,36.75,0.036,21699948.99,36.75,-0.061,21699926.62,38.00,0.029,21699939.14,38.00,-0.022,21699952.40,38.00,-0.058,21699941.99,38.00,-0.054
797,21699937.55,36.25,0.032,21699947.12,36.25,-0.002,21699928.83,36.25,0.028,21699948.84,36.25,-0.068,21699926.49,37.50,0.022,21699939.01,37.50,-0.028,21699952.36,37.50,-0.060,21699941.94,37.50,-0.056
798,21699937.72,36,0.039,21699946.98,36.00,-0.008,21699928.81,36.00,0.028,21699948.77,35.75,-0.071,21699926.40,37.00,0.018,21699938.81,37.00,-0.037,21699952.32,37.00,-0.062,21699941.94,37.00,-0.056
799,21699937.79,35.5,0.043,21699946.91,35.50,-0.012,21699928.72,35.50,0.023,21699948.72,35.50,-0.074,21699926.31,36.50,0.014,21699938.77,36.50,-0.039,21699952.35,36.50,-0.061,21699942.01,36.50,-0.053
800,21699937.82,35,0.044,21699946.75,35.00,-0.019,21699928.58,35.00,0.017,21699948.65,35.00,-0.077,21699926.18,36.00,0.008,21699938.56,36.00,-0.049,21699952.33,36.00,-0.062,21699941.99,36.00,-0.054
801,21699937.88,34.5,0.047,21699946.65,34.50,-0.024,21699928.48,34.50,0.012,21699948.59,34.50,-0.079,21699926.09,35.50,0.004,21699938.53,35.50,-0.050,21699952.37,35.50,-0.060,21699942.05,35.50,-0.051
802,21699937.96,34.25,0.051,21699946.51,34.00,-0.030,21699928.38,34.25,0.008,21699948.61,34.00,-0.079,21699926.05,35.00,0.002,21699938.44,35.25,-0.054,21699952.40,35.00,-0.058,21699942.13,35.00,-0.048
803,21699938,33.75,0.053,21699946.41,33.75,-0.035,21699928.27,33.75,0.003,21699948.54,33.75,-0.082,21699925.96,34.75,-0.002,21699938.39,35.00,-0.057,21699952.37,35.00,-0.060,21699942.03,34.75,-0.052
804,21699938.11,33.5,0.058,21699946.36,33.50,-0.037,21699928.29,33.50,0.004,21699948.54,33.50,-0.082,21699925.89,34.50,-0.005,21699938.32,34.25,-0.060,21699952.38,34.50,-0.059,21699942.11,34.50,-0.048
805,21699938.11,33,0.057,21699946.24,33.00,-0.043,21699928.21,33.00,-0.000,21699948.61,33.00,-0.079,21699925.95,34.25,-0.002,21699938.34,34.25,-0.059,21699952.47,34.25,-0.055,21699942.14,34.25,-0.047
806,21699938.11,32.75,0.057,21699946.25,32.75,-0.042,21699928.22,32.75,0.000,21699948.57,32.75,-0.080,21699925.84,33.75,-0.007,21699938.26,33.75,-0.062,21699952.50,33.75,-0.054,21699942.18,33.75,-0.046
807,21699938.14,32.5,0.059,21699946.14,32.50,-0.047,21699928.12,32.25,-0.004,21699948.52,32.25,-0.082,21699925.84,33.50,-0.008,21699938.27,33.25,-0.062,21699952.55,33.25,-0.051,21699942.20,33.25,-0.044
808,21699938.19,32,0.061,21699946.16,32.00,-0.046,21699928.14,32.00,-0.003,21699948.57,32.00,-0.080,21699925.81,33.00,-0.009,21699938.25,33.00,-0.063,21699952.56,33.00,-0.051,21699942.21,33.00,-0.044
809,21699938.26,31.75,0.064,21699946.18,31.75,-0.045,21699928.18,31.75,-0.002,21699948.66,31.75,-0.076,21699925.85,32.75,-0.007,21699938.24,32.75,-0.064,21699952.64,32.50,-0.047,21699942.28,32.75,-0.041
810,21699938.28,31.5,0.065,21699946.14,31.50,-0.047,21699928.12,31.50,-0.004,21699948.66,31.50,-0.076,21699925.85,32.25,-0.007,21699938.25,32.25,-0.063,21699952.66,32.25,-0.046,21699942.32,32.25,-0.039
811,21699938.28,31.25,0.065,21699946.12,31.25,-0.048,21699928.14,31.25,-0.004,21699948.73,31.25,-0.073,21699925.84,32.00,-0.007,21699938.26,32.00,-0.063,21699952.72,32.00,-0.044,21699942.30,32.00,-0.040
812,21699938.34,31,0.068,21699946.15,31.00,-0.047,21699928.20,31.00,-0.001,21699948.74,31.00,-0.073,21699925.85,31.75,-0.007,21699938.27,31.75,-0.062,21699952.83,31.75,-0.039,21699942.44,31.75,-0.034
813,21699938.37,30.75,0.069,21699946.14,30.75,-0.047,21699928.12,30.75,-0.004,21699948.77,30.50,-0.071,21699925.87,31.75,-0.006,21699938.27,31.75,-0.062,21699952.77,31.75,-0.041,21699942.43,31.75,-0.034
814,21699938.32,30.5,0.067,21699946.05,30.50,-0.052,21699928.11,30.50,-0.005,21699948.73,30.50,-0.073,21699925.81,31.50,-0.009,21699938.21,31.50,-0.065,21699952.72,31.25,-0.043,21699942.28,31.25,-0.041
815,21699938.37,30.25,0.069,21699946.10,30.25,-0.049,21699928.18,30.25,-0.001,21699948.84,30.25,-0.068,21699925.88,31.00,-0.006,21699938.24,31.00,-0.064,21699952.84,31.00,-0.038,21699942.45,31.00,-0.033
816,21699938.38,30,0.07,21699946.11,30.00,-0.048,21699928.14,30.00,-0.003,21699948.86,30.00,-0.067,21699925.91,30.75,-0.004,21699938.23,30.75,-0.064,21699952.88,30.75,-0.036,21699942.52,30.75,-0.030
817,21699938.4,29.75,0.071,21699946.11,29.75,-0.049,21699928.12,29.75,-0.004,21699948.91,29.75,-0.065,21699925.91,30.50,-0.004,21699938.29,30.50,-0.061,21699952.98,30.50,-0.032,21699942.53,30.50,-0.029
818,21699938.43,29.5,0.072,21699946.07,29.50,-0.051,21699928.14,29.50,-0.004,21699948.91,29.50,-0.065,21699925.90,30.25,-0.005,21699938.27,30.25,-0.062,21699952.95,30.50,-0.033,21699942.56,30.25,-0.028
819,21699938.48,29.25,0.074,21699946.07,29.25,-0.050,21699928.13,29.25,-0.004,21699948.91,29.25,-0.065,21699925.91,30.00,-0.004,21699938.28,30.00,-0.062,21699952.97,30.00,-0.032,21699942.53,30.00,-0.029
820,21699938.41,29,0.071,21699946.05,29.00,-0.051,21699928.11,29.00,-0.005,21699948.88,29.00,-0.066,21699925.84,30.00,-0.007,21699938.24,29.75,-0.064,21699952.99,30.00,-0.031,21699942.56,29.75,-0.028
821,21699938.38,28.75,0.07,21699946.08,28.75,-0.050,21699928.15,28.75,-0.003,21699949.00,28.75,-0.060,21699925.93,29.75,-0.003,21699938.31,29.75,-0.060,21699953.05,29.50,-0.028,21699942.59,29.50,-0.027
822,21699938.46,28.75,0.074,21699946.09,28.75,-0.050,21699928.20,28.50,-0.000,21699949.06,28.50,-0.058,21699925.96,29.50,-0.002,21699938.31,29.50,-0.060,21699953.01,29.50,-0.030,21699942.61,29.25,-0.026
823,21699938.52,28.5,0.077,21699946.08,28.50,-0.050,21699928.18,28.50,-0.002,21699949.05,28.50,-0.058,21699925.92,29.25,-0.004,21699938.30,29.25,-0.061,21699953.08,29.25,-0.027,21699942.65,29.25,-0.024
824,21699938.54,28.25,0.077,21699946.12,28.25,-0.048,21699928.14,28.25,-0.003,21699949.10,28.25,-0.056,21699925.94,29.00,-0.003,21699938.31,29.00,-0.060,21699953.09,29.00,-0.026,21699942.72,29.00,-0.021
825,21699938.45,28,0.073,21699946.07,28.00,-0.050,21699928.17,28.00,-0.002,21699949.13,28.00,-0.054,21699925.95,28.75,-0.002,21699938.37,28.75,-0.057,21699953.11,28.75,-0.026,21699942.65,28.75,-0.024
826,21699938.51,28,0.076,21699946.10,28.00,-0.049,21699928.20,27.75,-0.001,21699949.20,28.00,-0.051,21699925.94,28.50,-0.003,21699938.36,28.50,-0.058,21699953.14,28.75,-0.024,21699942.70,28.50,-0.021
827,21699938.53,27.75,0.077,21699946.08,27.75,-0.050,21699928.22,27.75,0.000,21699949.24,27.75,-0.049,21699925.98,28.50,-0.001,21699938.41,28.50,-0.056,21699953.22,28.50,-0.021,21699942.79,28.50,-0.017
828,21699938.55,27.5,0.077,21699946.05,27.50,-0.051,21699928.19,27.50,-0.001,21699949.18,27.50,-0.052,21699925.96,28.25,-0.002,21699938.42,28.25,-0.055,21699953.23,28.50,-0.020,21699942.81,28.25,-0.016
829,21699938.48,27.5,0.075,21699946.04,27.50,-0.052,21699928.14,27.25,-0.004,21699949.20,27.50,-0.052,21699925.89,28.25,-0.005,21699938.32,28.25,-0.060,21699953.14,28.00,-0.024,21699942.70,28.25,-0.021
830,21699938.52,27.25,0.076,21699946.06,27.25,-0.051,21699928.20,27.25,-0.000,21699949.29,27.25,-0.047,21699925.97,28.00,-0.001,21699938.34,28.00,-0.059,21699953.22,28.00,-0.021,21699942.79,28.25,-0.017
831,21699938.47,27,0.074,21699946.02,27.00,-0.053,21699928.12,27.00,-0.004,21699949.27,27.00,-0.048,21699925.96,28.00,-0.002,21699938.45,27.75,-0.054,21699953.29,28.00,-0.017,21699942.88,28.00,-0.013
832,21699938.52,27,0.076,21699946.00,27.00,-0.054,21699928.13,27.00,-0.004,21699949.28,27.00,-0.048,21699925.97,27.75,-0.002,21699938.42,27.75,-0.055,21699953.29,27.75,-0.017,21699942.87,27.50,-0.014
833,21699938.58,26.75,0.079,21699946.04,26.75,-0.052,21699928.16,26.75,-0.002,21699949.34,26.75,-0.045,21699925.98,27.50,-0.001,21699938.48,27.50,-0.052,21699953.35,27.75,-0.015,21699942.91,27.50,-0.012
834,21699938.6,26.75,0.08,21699946.09,26.75,-0.050,21699928.26,26.50,0.002,21699949.48,26.50,-0.038,21699926.08,27.50,0.003,21699938.54,27.50,-0.050,21699953.40,27.50,-0.012,21699942.99,27.50,-0.008
835,21699938.7,26.5,0.084,21699946.23,26.50,-0.043,21699928.31,26.50,0.004,21699949.55,26.50,-0.035,21699926.15,27.25,0.007,21699938.61,27.25,-0.047,21699953.49,27.25,-0.008,21699943.08,27.25,-0.004
836,21699938.66,26.5,0.083,21699946.18,26.25,-0.046,21699928.24,26.25,0.001,21699949.58,26.25,-0.034,21699926.14,27.25,0.006,21699938.62,27.25,-0.046,21699953.52,27.25,-0.007,21699943.11,27.25,-0.003
837,21699938.75,26.25,0.087,21699946.27,26.25,-0.041,21699928.40,26.25,0.009,21699949.68,26.25,-0.029,21699926.24,27.00,0.011,21699938.73,27.00,-0.041,21699953.60,27.00,-0.003,21699943.19,27.00,0.001
838,21699938.76,26,0.088,21699946.26,26.00,-0.042,21699928.38,26.00,0.008,21699949.68,26.00,-0.029,21699926.24,27.00,0.011,21699938.70,27.00,-0.042,21699953.61,26.75,-0.003,21699943.20,26.75,0.002
839,21699938.8,26,0.089,21699946.29,26.00,-0.040,21699928.39,26.00,0.008,21699949.73,26.00,-0.027,21699926.21,26.75,0.009,21699938.74,26.75,-0.040,21699953.57,26.75,-0.004,21699943.19,26.75,0.001
840,21699938.75,25.75,0.087,21699946.24,25.75,-0.043,21699928.37,25.75,0.007,21699949.71,25.75,-0.028,21699926.23,26.75,0.011,21699938.77,26.75,-0.039,21699953.64,26.50,-0.001,21699943.22,26.50,0.003
841,21699938.79,25.75,0.089,21699946.26,25.75,-0.042,21699928.39,25.75,0.008,21699949.80,25.75,-0.024,21699926.26,26.50,0.012,21699938.80,26.50,-0.038,21699953.73,26.50,0.003,21699943.30,26.50,0.006
842,21699938.89,25.75,0.094,21699946.36,25.50,-0.037,21699928.46,25.50,0.011,21699949.83,25.50,-0.022,21699926.35,26.50,0.016,21699938.87,26.25,-0.034,21699953.73,26.25,0.003,21699943.30,26.25,0.006
843,21699938.89,25.5,0.093,21699946.34,25.50,-0.038,21699928.42,25.50,0.010,21699949.85,25.50,-0.021,21699926.37,26.25,0.017,21699938.95,26.25,-0.031,21699953.80,26.25,0.006,21699943.44,26.25,0.013
844,21699938.91,25.5,0.094,21699946.37,25.50,-0.037,21699928.44,25.50,0.010,21699949.82,25.50,-0.023,21699926.37,26.00,0.017,21699938.90,26.00,-0.033,21699953.82,26.00,0.007,21699943.42,26.00,0.012
845,21699938.85,25.25,0.091,21699946.34,25.25,-0.038,21699928.45,25.25,0.011,21699949.89,25.25,-0.019,21699926.40,26.00,0.018,21699938.91,26.00,-0.033,21699953.82,26.00,0.007,21699943.40,25.75,0.011
846,21699938.91,25.25,0.094,21699946.35,25.25,-0.038,21699928.46,25.25,0.011,21699949.91,25.25,-0.019,21699926.39,25.75,0.018,21699938.97,25.75,-0.030,21699953.87,25.75,0.009,21699943.43,25.75,0.012
847,21699938.96,25,0.097,21699946.37,25.00,-0.037,21699928.45,25.00,0.011,21699949.98,25.00,-0.016,21699926.46,25.75,0.021,21699939.02,25.75,-0.028,21699953.90,25.75,0.011,21699943.50,25.75,0.015
848,21699938.98,25,0.098,21699946.42,25.00,-0.034,21699928.50,25.00,0.013,21699949.99,25.00,-0.015,21699926.45,25.50,0.021,21699938.99,25.50,-0.029,21699953.92,25.50,0.012,21699943.48,25.50,0.015
849,21699938.93,25,0.095,21699946.35,25.00,-0.037,21699928.49,25.00,0.013,21699949.95,25.00,-0.017,21699926.39,25.50,0.018,21699938.97,25.50,-0.030,21699953.89,25.50,0.011,21699943.48,25.50,0.015
850,21699938.95,24.75,0.096,21699946.41,24.75,-0.035,21699928.57,24.75,0.016,21699950.02,24.75,-0.014,21699926.48,25.25,0.022,21699939.01,25.25,-0.028,21699953.91,25.25,0.011,21699943.50,25.25,0.015
851,21699938.92,24.75,0.095,21699946.35,24.75,-0.038,21699928.52,24.75,0.014,21699950.03,24.75,-0.013,21699926.45,25.25,0.021,21699938.98,25.25,-0.029,21699953.92,25.25,0.012,21699943.50,25.25,0.015
852,21699938.89,24.75,0.094,21699946.34,24.50,-0.038,21699928.47,24.75,0.012,21699949.96,24.75,-0.016,21699926.43,25.25,0.020,21699938.98,25.25,-0.029,21699953.93,25.25,0.012,21699943.50,25.25,0.015
853,21699938.99,24.5,0.098,21699946.42,24.50,-0.034,21699928.55,24.50,0.015,21699950.07,24.50,-0.011,21699926.49,25.00,0.022,21699939.04,25.00,-0.027,21699953.91,25.00,0.012,21699943.47,25.00,0.014
854,21699938.95,24.5,0.096,21699946.41,24.50,-0.035,21699928.56,24.50,0.016,21699950.08,24.50,-0.011,21699926.50,25.00,0.023,21699939.05,25.00,-0.026,21699953.93,25.00,0.012,21699943.49,25.00,0.015
